,filename,fold,target,category,esc10,src_file,take
1734,['5-198411-G-20.wav'],5,[3],['crying_baby'],[True],[198411],['G']
1745,['5-200334-A-1.wav'],5,[7],['rooster'],[True],[200334],['A']
1746,['5-200334-B-1.wav'],5,[7],['rooster'],[True],[200334],['B']
1747,['5-200339-A-1.wav'],5,[7],['rooster'],[True],[200339],['A']
1748,['5-200461-A-11.wav'],5,[8],['sea_waves'],[True],[200461],['A']
1749,['5-200461-B-11.wav'],5,[8],['sea_waves'],[True],[200461],['B']
1752,['5-201194-A-38.wav'],5,[1],['clock_tick'],[True],[201194],['A']
1753,['5-201274-A-21.wav'],5,[9],['sneezing'],[True],[201274],['A']
1756,['5-202220-A-21.wav'],5,[9],['sneezing'],[True],[202220],['A']
1759,['5-202898-A-10.wav'],5,[6],['rain'],[True],[202898],['A']
1760,['5-203128-A-0.wav'],5,[4],['dog'],[True],[203128],['A']
1761,['5-203128-B-0.wav'],5,[4],['dog'],[True],[203128],['B']
1762,['5-203739-A-10.wav'],5,[6],['rain'],[True],[203739],['A']
1771,['5-205898-A-40.wav'],5,[5],['helicopter'],[True],[205898],['A']
1780,['5-208030-A-0.wav'],5,[4],['dog'],[True],[208030],['A']
1781,['5-208624-A-38.wav'],5,[1],['clock_tick'],[True],[208624],['A']
1783,['5-208810-A-11.wav'],5,[8],['sea_waves'],[True],[208810],['A']
1784,['5-208810-B-11.wav'],5,[8],['sea_waves'],[True],[208810],['B']
1785,['5-209698-A-38.wav'],5,[1],['clock_tick'],[True],[209698],['A']
1787,['5-209833-A-38.wav'],5,[1],['clock_tick'],[True],[209833],['A']
1792,['5-210571-A-38.wav'],5,[1],['clock_tick'],[True],[210571],['A']
1799,['5-212181-A-38.wav'],5,[1],['clock_tick'],[True],[212181],['A']
1800,['5-212454-A-0.wav'],5,[4],['dog'],[True],[212454],['A']
1804,['5-213077-A-11.wav'],5,[8],['sea_waves'],[True],[213077],['A']
1806,['5-213802-A-12.wav'],5,[2],['crackling_fire'],[True],[213802],['A']
1811,['5-213855-A-0.wav'],5,[4],['dog'],[True],[213855],['A']
1823,['5-215658-A-12.wav'],5,[2],['crackling_fire'],[True],[215658],['A']
1824,['5-215658-B-12.wav'],5,[2],['crackling_fire'],[True],[215658],['B']
1830,['5-216370-A-41.wav'],5,[0],['chainsaw'],[True],[216370],['A']
1831,['5-216370-B-41.wav'],5,[0],['chainsaw'],[True],[216370],['B']
1832,['5-217158-A-0.wav'],5,[4],['dog'],[True],[217158],['A']
1845,['5-219342-A-38.wav'],5,[1],['clock_tick'],[True],[219342],['A']
1846,['5-219379-A-11.wav'],5,[8],['sea_waves'],[True],[219379],['A']
1847,['5-219379-B-11.wav'],5,[8],['sea_waves'],[True],[219379],['B']
1848,['5-219379-C-11.wav'],5,[8],['sea_waves'],[True],[219379],['C']
1849,['5-220026-A-21.wav'],5,[9],['sneezing'],[True],[220026],['A']
1850,['5-220027-A-21.wav'],5,[9],['sneezing'],[True],[220027],['A']
1852,['5-220955-A-40.wav'],5,[5],['helicopter'],[True],[220955],['A']
1853,['5-221518-A-21.wav'],5,[9],['sneezing'],[True],[221518],['A']
1858,['5-221593-A-21.wav'],5,[9],['sneezing'],[True],[221593],['A']
1862,['5-222524-A-41.wav'],5,[0],['chainsaw'],[True],[222524],['A']
1871,['5-231762-A-0.wav'],5,[4],['dog'],[True],[231762],['A']
1876,['5-233160-A-1.wav'],5,[7],['rooster'],[True],[233160],['A']
1888,['5-234879-A-1.wav'],5,[7],['rooster'],[True],[234879],['A']
1889,['5-234879-B-1.wav'],5,[7],['rooster'],[True],[234879],['B']
1894,['5-235671-A-38.wav'],5,[1],['clock_tick'],[True],[235671],['A']
1999,['5-9032-A-0.wav'],5,[4],['dog'],[True],[9032],['A']
0,"['1-100032-A-0.wav', '1-64398-A-41.wav']",1,"[4, 0]","['dog', 'chainsaw']",True,"[100032, 64398]","['A', 'A']"
1,"['1-100032-A-0.wav', '1-187207-A-20.wav']",1,"[4, 3]","['dog', 'crying_baby']",True,"[100032, 187207]","['A', 'A']"
2,"['1-100032-A-0.wav', '1-54958-A-10.wav']",1,"[4, 6]","['dog', 'rain']",True,"[100032, 54958]","['A', 'A']"
3,"['1-100032-A-0.wav', '1-39901-B-11.wav']",1,"[4, 8]","['dog', 'sea_waves']",True,"[100032, 39901]","['A', 'B']"
4,"['1-100032-A-0.wav', '1-7057-A-12.wav']",1,"[4, 2]","['dog', 'crackling_fire']",True,"[100032, 7057]","['A', 'A']"
5,"['1-100032-A-0.wav', '1-57163-A-38.wav']",1,"[4, 1]","['dog', 'clock_tick']",True,"[100032, 57163]","['A', 'A']"
6,"['1-110389-A-0.wav', '1-39901-A-11.wav']",1,"[4, 8]","['dog', 'sea_waves']",True,"[110389, 39901]","['A', 'A']"
7,"['1-110389-A-0.wav', '1-64398-B-41.wav']",1,"[4, 0]","['dog', 'chainsaw']",True,"[110389, 64398]","['A', 'B']"
8,"['1-110389-A-0.wav', '1-50060-A-10.wav']",1,"[4, 6]","['dog', 'rain']",True,"[110389, 50060]","['A', 'A']"
9,"['1-110389-A-0.wav', '1-62850-A-38.wav']",1,"[4, 1]","['dog', 'clock_tick']",True,"[110389, 62850]","['A', 'A']"
10,"['1-110389-A-0.wav', '1-46272-A-12.wav']",1,"[4, 2]","['dog', 'crackling_fire']",True,"[110389, 46272]","['A', 'A']"
11,"['1-110389-A-0.wav', '1-59324-A-21.wav']",1,"[4, 9]","['dog', 'sneezing']",True,"[110389, 59324]","['A', 'A']"
12,"['1-116765-A-41.wav', '1-17367-A-10.wav']",1,"[0, 6]","['chainsaw', 'rain']",True,"[116765, 17367]","['A', 'A']"
13,"['1-116765-A-41.wav', '1-63871-A-10.wav']",1,"[0, 6]","['chainsaw', 'rain']",True,"[116765, 63871]","['A', 'A']"
14,"['1-116765-A-41.wav', '1-21935-A-38.wav']",1,"[0, 1]","['chainsaw', 'clock_tick']",True,"[116765, 21935]","['A', 'A']"
15,"['1-116765-A-41.wav', '1-42139-A-38.wav']",1,"[0, 1]","['chainsaw', 'clock_tick']",True,"[116765, 42139]","['A', 'A']"
16,"['1-116765-A-41.wav', '1-62850-A-38.wav']",1,"[0, 1]","['chainsaw', 'clock_tick']",True,"[116765, 62850]","['A', 'A']"
17,"['1-116765-A-41.wav', '1-211527-A-20.wav']",1,"[0, 3]","['chainsaw', 'crying_baby']",True,"[116765, 211527]","['A', 'A']"
18,"['1-17150-A-12.wav', '1-181071-A-40.wav']",1,"[2, 5]","['crackling_fire', 'helicopter']",True,"[17150, 181071]","['A', 'A']"
19,"['1-17150-A-12.wav', '1-21935-A-38.wav']",1,"[2, 1]","['crackling_fire', 'clock_tick']",True,"[17150, 21935]","['A', 'A']"
20,"['1-17150-A-12.wav', '1-28135-B-11.wav']",1,"[2, 8]","['crackling_fire', 'sea_waves']",True,"[17150, 28135]","['A', 'B']"
21,"['1-17150-A-12.wav', '1-81883-A-21.wav']",1,"[2, 9]","['crackling_fire', 'sneezing']",True,"[17150, 81883]","['A', 'A']"
22,"['1-17150-A-12.wav', '1-21934-A-38.wav']",1,"[2, 1]","['crackling_fire', 'clock_tick']",True,"[17150, 21934]","['A', 'A']"
23,"['1-17150-A-12.wav', '1-35687-A-38.wav']",1,"[2, 1]","['crackling_fire', 'clock_tick']",True,"[17150, 35687]","['A', 'A']"
24,"['1-172649-A-40.wav', '1-39923-A-1.wav']",1,"[5, 7]","['helicopter', 'rooster']",True,"[172649, 39923]","['A', 'A']"
25,"['1-172649-A-40.wav', '1-62850-A-38.wav']",1,"[5, 1]","['helicopter', 'clock_tick']",True,"[172649, 62850]","['A', 'A']"
26,"['1-172649-A-40.wav', '1-26143-A-21.wav']",1,"[5, 9]","['helicopter', 'sneezing']",True,"[172649, 26143]","['A', 'A']"
27,"['1-172649-A-40.wav', '1-48413-A-38.wav']",1,"[5, 1]","['helicopter', 'clock_tick']",True,"[172649, 48413]","['A', 'A']"
28,"['1-172649-A-40.wav', '1-30226-A-0.wav']",1,"[5, 4]","['helicopter', 'dog']",True,"[172649, 30226]","['A', 'A']"
29,"['1-172649-A-40.wav', '1-17808-A-12.wav']",1,"[5, 2]","['helicopter', 'crackling_fire']",True,"[172649, 17808]","['A', 'A']"
30,"['1-172649-B-40.wav', '1-43382-A-1.wav']",1,"[5, 7]","['helicopter', 'rooster']",True,"[172649, 43382]","['B', 'A']"
31,"['1-172649-B-40.wav', '1-100032-A-0.wav']",1,"[5, 4]","['helicopter', 'dog']",True,"[172649, 100032]","['B', 'A']"
32,"['1-172649-B-40.wav', '1-56311-A-10.wav']",1,"[5, 6]","['helicopter', 'rain']",True,"[172649, 56311]","['B', 'A']"
33,"['1-172649-B-40.wav', '1-62849-A-38.wav']",1,"[5, 1]","['helicopter', 'clock_tick']",True,"[172649, 62849]","['B', 'A']"
34,"['1-172649-B-40.wav', '1-26806-A-1.wav']",1,"[5, 7]","['helicopter', 'rooster']",True,"[172649, 26806]","['B', 'A']"
35,"['1-172649-B-40.wav', '1-19898-C-41.wav']",1,"[5, 0]","['helicopter', 'chainsaw']",True,"[172649, 19898]","['B', 'C']"
36,"['1-172649-C-40.wav', '1-19898-B-41.wav']",1,"[5, 0]","['helicopter', 'chainsaw']",True,"[172649, 19898]","['C', 'B']"
37,"['1-172649-C-40.wav', '1-7057-A-12.wav']",1,"[5, 2]","['helicopter', 'crackling_fire']",True,"[172649, 7057]","['C', 'A']"
38,"['1-172649-C-40.wav', '1-26143-A-21.wav']",1,"[5, 9]","['helicopter', 'sneezing']",True,"[172649, 26143]","['C', 'A']"
39,"['1-172649-C-40.wav', '1-59324-A-21.wav']",1,"[5, 9]","['helicopter', 'sneezing']",True,"[172649, 59324]","['C', 'A']"
40,"['1-172649-C-40.wav', '1-56311-A-10.wav']",1,"[5, 6]","['helicopter', 'rain']",True,"[172649, 56311]","['C', 'A']"
41,"['1-172649-C-40.wav', '1-29680-A-21.wav']",1,"[5, 9]","['helicopter', 'sneezing']",True,"[172649, 29680]","['C', 'A']"
42,"['1-172649-D-40.wav', '1-97392-A-0.wav']",1,"[5, 4]","['helicopter', 'dog']",True,"[172649, 97392]","['D', 'A']"
43,"['1-172649-D-40.wav', '1-40730-A-1.wav']",1,"[5, 7]","['helicopter', 'rooster']",True,"[172649, 40730]","['D', 'A']"
44,"['1-172649-D-40.wav', '1-43382-A-1.wav']",1,"[5, 7]","['helicopter', 'rooster']",True,"[172649, 43382]","['D', 'A']"
45,"['1-172649-D-40.wav', '1-47250-B-41.wav']",1,"[5, 0]","['helicopter', 'chainsaw']",True,"[172649, 47250]","['D', 'B']"
46,"['1-172649-D-40.wav', '1-29561-A-10.wav']",1,"[5, 6]","['helicopter', 'rain']",True,"[172649, 29561]","['D', 'A']"
47,"['1-172649-D-40.wav', '1-26222-A-10.wav']",1,"[5, 6]","['helicopter', 'rain']",True,"[172649, 26222]","['D', 'A']"
48,"['1-172649-E-40.wav', '1-29561-A-10.wav']",1,"[5, 6]","['helicopter', 'rain']",True,"[172649, 29561]","['E', 'A']"
49,"['1-172649-E-40.wav', '1-21189-A-10.wav']",1,"[5, 6]","['helicopter', 'rain']",True,"[172649, 21189]","['E', 'A']"
50,"['1-172649-E-40.wav', '1-30226-A-0.wav']",1,"[5, 4]","['helicopter', 'dog']",True,"[172649, 30226]","['E', 'A']"
51,"['1-172649-E-40.wav', '1-46272-A-12.wav']",1,"[5, 2]","['helicopter', 'crackling_fire']",True,"[172649, 46272]","['E', 'A']"
52,"['1-172649-E-40.wav', '1-39901-A-11.wav']",1,"[5, 8]","['helicopter', 'sea_waves']",True,"[172649, 39901]","['E', 'A']"
53,"['1-172649-E-40.wav', '1-43760-A-11.wav']",1,"[5, 8]","['helicopter', 'sea_waves']",True,"[172649, 43760]","['E', 'A']"
54,"['1-172649-F-40.wav', '1-17367-A-10.wav']",1,"[5, 6]","['helicopter', 'rain']",True,"[172649, 17367]","['F', 'A']"
55,"['1-172649-F-40.wav', '1-211527-A-20.wav']",1,"[5, 3]","['helicopter', 'crying_baby']",True,"[172649, 211527]","['F', 'A']"
56,"['1-172649-F-40.wav', '1-43760-A-11.wav']",1,"[5, 8]","['helicopter', 'sea_waves']",True,"[172649, 43760]","['F', 'A']"
57,"['1-172649-F-40.wav', '1-32318-A-0.wav']",1,"[5, 4]","['helicopter', 'dog']",True,"[172649, 32318]","['F', 'A']"
58,"['1-172649-F-40.wav', '1-62849-A-38.wav']",1,"[5, 1]","['helicopter', 'clock_tick']",True,"[172649, 62849]","['F', 'A']"
59,"['1-172649-F-40.wav', '1-81883-A-21.wav']",1,"[5, 9]","['helicopter', 'sneezing']",True,"[172649, 81883]","['F', 'A']"
60,"['1-17367-A-10.wav', '1-62849-A-38.wav']",1,"[6, 1]","['rain', 'clock_tick']",True,"[17367, 62849]","['A', 'A']"
61,"['1-17367-A-10.wav', '1-59324-A-21.wav']",1,"[6, 9]","['rain', 'sneezing']",True,"[17367, 59324]","['A', 'A']"
62,"['1-17367-A-10.wav', '1-17808-B-12.wav']",1,"[6, 2]","['rain', 'crackling_fire']",True,"[17367, 17808]","['A', 'B']"
63,"['1-17367-A-10.wav', '1-47250-B-41.wav']",1,"[6, 0]","['rain', 'chainsaw']",True,"[17367, 47250]","['A', 'B']"
64,"['1-17367-A-10.wav', '1-211527-C-20.wav']",1,"[6, 3]","['rain', 'crying_baby']",True,"[17367, 211527]","['A', 'C']"
65,"['1-17367-A-10.wav', '1-26143-A-21.wav']",1,"[6, 9]","['rain', 'sneezing']",True,"[17367, 26143]","['A', 'A']"
66,"['1-17565-A-12.wav', '1-19898-B-41.wav']",1,"[2, 0]","['crackling_fire', 'chainsaw']",True,"[17565, 19898]","['A', 'B']"
67,"['1-17565-A-12.wav', '1-211527-C-20.wav']",1,"[2, 3]","['crackling_fire', 'crying_baby']",True,"[17565, 211527]","['A', 'C']"
68,"['1-17565-A-12.wav', '1-172649-F-40.wav']",1,"[2, 5]","['crackling_fire', 'helicopter']",True,"[17565, 172649]","['A', 'F']"
69,"['1-17565-A-12.wav', '1-181071-B-40.wav']",1,"[2, 5]","['crackling_fire', 'helicopter']",True,"[17565, 181071]","['A', 'B']"
70,"['1-17565-A-12.wav', '1-43760-A-11.wav']",1,"[2, 8]","['crackling_fire', 'sea_waves']",True,"[17565, 43760]","['A', 'A']"
71,"['1-17565-A-12.wav', '1-64398-A-41.wav']",1,"[2, 0]","['crackling_fire', 'chainsaw']",True,"[17565, 64398]","['A', 'A']"
72,"['1-17742-A-12.wav', '1-211527-A-20.wav']",1,"[2, 3]","['crackling_fire', 'crying_baby']",True,"[17742, 211527]","['A', 'A']"
73,"['1-17742-A-12.wav', '1-172649-A-40.wav']",1,"[2, 5]","['crackling_fire', 'helicopter']",True,"[17742, 172649]","['A', 'A']"
74,"['1-17742-A-12.wav', '1-43760-A-11.wav']",1,"[2, 8]","['crackling_fire', 'sea_waves']",True,"[17742, 43760]","['A', 'A']"
75,"['1-17742-A-12.wav', '1-31748-A-21.wav']",1,"[2, 9]","['crackling_fire', 'sneezing']",True,"[17742, 31748]","['A', 'A']"
76,"['1-17742-A-12.wav', '1-30344-A-0.wav']",1,"[2, 4]","['crackling_fire', 'dog']",True,"[17742, 30344]","['A', 'A']"
77,"['1-17742-A-12.wav', '1-39901-B-11.wav']",1,"[2, 8]","['crackling_fire', 'sea_waves']",True,"[17742, 39901]","['A', 'B']"
78,"['1-17808-A-12.wav', '1-181071-A-40.wav']",1,"[2, 5]","['crackling_fire', 'helicopter']",True,"[17808, 181071]","['A', 'A']"
79,"['1-17808-A-12.wav', '1-91359-A-11.wav']",1,"[2, 8]","['crackling_fire', 'sea_waves']",True,"[17808, 91359]","['A', 'A']"
80,"['1-17808-A-12.wav', '1-22694-B-20.wav']",1,"[2, 3]","['crackling_fire', 'crying_baby']",True,"[17808, 22694]","['A', 'B']"
81,"['1-17808-A-12.wav', '1-54505-A-21.wav']",1,"[2, 9]","['crackling_fire', 'sneezing']",True,"[17808, 54505]","['A', 'A']"
82,"['1-17808-A-12.wav', '1-211527-A-20.wav']",1,"[2, 3]","['crackling_fire', 'crying_baby']",True,"[17808, 211527]","['A', 'A']"
83,"['1-17808-A-12.wav', '1-85362-A-0.wav']",1,"[2, 4]","['crackling_fire', 'dog']",True,"[17808, 85362]","['A', 'A']"
84,"['1-17808-B-12.wav', '1-81883-A-21.wav']",1,"[2, 9]","['crackling_fire', 'sneezing']",True,"[17808, 81883]","['B', 'A']"
85,"['1-17808-B-12.wav', '1-39901-B-11.wav']",1,"[2, 8]","['crackling_fire', 'sea_waves']",True,"[17808, 39901]","['B', 'B']"
86,"['1-17808-B-12.wav', '1-64398-A-41.wav']",1,"[2, 0]","['crackling_fire', 'chainsaw']",True,"[17808, 64398]","['B', 'A']"
87,"['1-17808-B-12.wav', '1-40730-A-1.wav']",1,"[2, 7]","['crackling_fire', 'rooster']",True,"[17808, 40730]","['B', 'A']"
88,"['1-17808-B-12.wav', '1-181071-A-40.wav']",1,"[2, 5]","['crackling_fire', 'helicopter']",True,"[17808, 181071]","['B', 'A']"
89,"['1-17808-B-12.wav', '1-116765-A-41.wav']",1,"[2, 0]","['crackling_fire', 'chainsaw']",True,"[17808, 116765]","['B', 'A']"
90,"['1-181071-A-40.wav', '1-54958-A-10.wav']",1,"[5, 6]","['helicopter', 'rain']",True,"[181071, 54958]","['A', 'A']"
91,"['1-181071-A-40.wav', '1-32318-A-0.wav']",1,"[5, 4]","['helicopter', 'dog']",True,"[181071, 32318]","['A', 'A']"
92,"['1-181071-A-40.wav', '1-17742-A-12.wav']",1,"[5, 2]","['helicopter', 'crackling_fire']",True,"[181071, 17742]","['A', 'A']"
93,"['1-181071-A-40.wav', '1-85362-A-0.wav']",1,"[5, 4]","['helicopter', 'dog']",True,"[181071, 85362]","['A', 'A']"
94,"['1-181071-A-40.wav', '1-60997-A-20.wav']",1,"[5, 3]","['helicopter', 'crying_baby']",True,"[181071, 60997]","['A', 'A']"
95,"['1-181071-A-40.wav', '1-30344-A-0.wav']",1,"[5, 4]","['helicopter', 'dog']",True,"[181071, 30344]","['A', 'A']"
96,"['1-181071-B-40.wav', '1-22694-B-20.wav']",1,"[5, 3]","['helicopter', 'crying_baby']",True,"[181071, 22694]","['B', 'B']"
97,"['1-181071-B-40.wav', '1-7057-A-12.wav']",1,"[5, 2]","['helicopter', 'crackling_fire']",True,"[181071, 7057]","['B', 'A']"
98,"['1-181071-B-40.wav', '1-19898-B-41.wav']",1,"[5, 0]","['helicopter', 'chainsaw']",True,"[181071, 19898]","['B', 'B']"
99,"['1-181071-B-40.wav', '1-47274-A-21.wav']",1,"[5, 9]","['helicopter', 'sneezing']",True,"[181071, 47274]","['B', 'A']"
100,"['1-181071-B-40.wav', '1-34119-B-1.wav']",1,"[5, 7]","['helicopter', 'rooster']",True,"[181071, 34119]","['B', 'B']"
101,"['1-181071-B-40.wav', '1-62850-A-38.wav']",1,"[5, 1]","['helicopter', 'clock_tick']",True,"[181071, 62850]","['B', 'A']"
102,"['1-187207-A-20.wav', '1-57163-A-38.wav']",1,"[3, 1]","['crying_baby', 'clock_tick']",True,"[187207, 57163]","['A', 'A']"
103,"['1-187207-A-20.wav', '1-44831-A-1.wav']",1,"[3, 7]","['crying_baby', 'rooster']",True,"[187207, 44831]","['A', 'A']"
104,"['1-187207-A-20.wav', '1-62849-A-38.wav']",1,"[3, 1]","['crying_baby', 'clock_tick']",True,"[187207, 62849]","['A', 'A']"
105,"['1-187207-A-20.wav', '1-34119-B-1.wav']",1,"[3, 7]","['crying_baby', 'rooster']",True,"[187207, 34119]","['A', 'B']"
106,"['1-187207-A-20.wav', '1-62850-A-38.wav']",1,"[3, 1]","['crying_baby', 'clock_tick']",True,"[187207, 62850]","['A', 'A']"
107,"['1-187207-A-20.wav', '1-172649-C-40.wav']",1,"[3, 5]","['crying_baby', 'helicopter']",True,"[187207, 172649]","['A', 'C']"
108,"['1-19898-A-41.wav', '1-181071-A-40.wav']",1,"[0, 5]","['chainsaw', 'helicopter']",True,"[19898, 181071]","['A', 'A']"
109,"['1-19898-A-41.wav', '1-187207-A-20.wav']",1,"[0, 3]","['chainsaw', 'crying_baby']",True,"[19898, 187207]","['A', 'A']"
110,"['1-19898-A-41.wav', '1-17808-B-12.wav']",1,"[0, 2]","['chainsaw', 'crackling_fire']",True,"[19898, 17808]","['A', 'B']"
111,"['1-19898-A-41.wav', '1-28135-A-11.wav']",1,"[0, 8]","['chainsaw', 'sea_waves']",True,"[19898, 28135]","['A', 'A']"
112,"['1-19898-A-41.wav', '1-21935-A-38.wav']",1,"[0, 1]","['chainsaw', 'clock_tick']",True,"[19898, 21935]","['A', 'A']"
113,"['1-19898-A-41.wav', '1-34119-A-1.wav']",1,"[0, 7]","['chainsaw', 'rooster']",True,"[19898, 34119]","['A', 'A']"
114,"['1-19898-B-41.wav', '1-26143-A-21.wav']",1,"[0, 9]","['chainsaw', 'sneezing']",True,"[19898, 26143]","['B', 'A']"
115,"['1-19898-B-41.wav', '1-91359-A-11.wav']",1,"[0, 8]","['chainsaw', 'sea_waves']",True,"[19898, 91359]","['B', 'A']"
116,"['1-19898-B-41.wav', '1-172649-D-40.wav']",1,"[0, 5]","['chainsaw', 'helicopter']",True,"[19898, 172649]","['B', 'D']"
117,"['1-19898-B-41.wav', '1-81883-A-21.wav']",1,"[0, 9]","['chainsaw', 'sneezing']",True,"[19898, 81883]","['B', 'A']"
118,"['1-19898-B-41.wav', '1-17367-A-10.wav']",1,"[0, 6]","['chainsaw', 'rain']",True,"[19898, 17367]","['B', 'A']"
119,"['1-19898-B-41.wav', '1-172649-B-40.wav']",1,"[0, 5]","['chainsaw', 'helicopter']",True,"[19898, 172649]","['B', 'B']"
120,"['1-19898-C-41.wav', '1-61252-A-11.wav']",1,"[0, 8]","['chainsaw', 'sea_waves']",True,"[19898, 61252]","['C', 'A']"
121,"['1-19898-C-41.wav', '1-181071-B-40.wav']",1,"[0, 5]","['chainsaw', 'helicopter']",True,"[19898, 181071]","['C', 'B']"
122,"['1-19898-C-41.wav', '1-34119-B-1.wav']",1,"[0, 7]","['chainsaw', 'rooster']",True,"[19898, 34119]","['C', 'B']"
123,"['1-19898-C-41.wav', '1-32318-A-0.wav']",1,"[0, 4]","['chainsaw', 'dog']",True,"[19898, 32318]","['C', 'A']"
124,"['1-19898-C-41.wav', '1-30226-A-0.wav']",1,"[0, 4]","['chainsaw', 'dog']",True,"[19898, 30226]","['C', 'A']"
125,"['1-19898-C-41.wav', '1-91359-A-11.wav']",1,"[0, 8]","['chainsaw', 'sea_waves']",True,"[19898, 91359]","['C', 'A']"
126,"['1-211527-A-20.wav', '1-29561-A-10.wav']",1,"[3, 6]","['crying_baby', 'rain']",True,"[211527, 29561]","['A', 'A']"
127,"['1-211527-A-20.wav', '1-31748-A-21.wav']",1,"[3, 9]","['crying_baby', 'sneezing']",True,"[211527, 31748]","['A', 'A']"
128,"['1-211527-A-20.wav', '1-21934-A-38.wav']",1,"[3, 1]","['crying_baby', 'clock_tick']",True,"[211527, 21934]","['A', 'A']"
129,"['1-211527-A-20.wav', '1-26143-A-21.wav']",1,"[3, 9]","['crying_baby', 'sneezing']",True,"[211527, 26143]","['A', 'A']"
130,"['1-211527-A-20.wav', '1-35687-A-38.wav']",1,"[3, 1]","['crying_baby', 'clock_tick']",True,"[211527, 35687]","['A', 'A']"
131,"['1-211527-A-20.wav', '1-7057-A-12.wav']",1,"[3, 2]","['crying_baby', 'crackling_fire']",True,"[211527, 7057]","['A', 'A']"
132,"['1-211527-B-20.wav', '1-43382-A-1.wav']",1,"[3, 7]","['crying_baby', 'rooster']",True,"[211527, 43382]","['B', 'A']"
133,"['1-211527-B-20.wav', '1-181071-B-40.wav']",1,"[3, 5]","['crying_baby', 'helicopter']",True,"[211527, 181071]","['B', 'B']"
134,"['1-211527-B-20.wav', '1-59324-A-21.wav']",1,"[3, 9]","['crying_baby', 'sneezing']",True,"[211527, 59324]","['B', 'A']"
135,"['1-211527-B-20.wav', '1-44831-A-1.wav']",1,"[3, 7]","['crying_baby', 'rooster']",True,"[211527, 44831]","['B', 'A']"
136,"['1-211527-B-20.wav', '1-85362-A-0.wav']",1,"[3, 4]","['crying_baby', 'dog']",True,"[211527, 85362]","['B', 'A']"
137,"['1-211527-B-20.wav', '1-172649-F-40.wav']",1,"[3, 5]","['crying_baby', 'helicopter']",True,"[211527, 172649]","['B', 'F']"
138,"['1-211527-C-20.wav', '1-91359-B-11.wav']",1,"[3, 8]","['crying_baby', 'sea_waves']",True,"[211527, 91359]","['C', 'B']"
139,"['1-211527-C-20.wav', '1-21189-A-10.wav']",1,"[3, 6]","['crying_baby', 'rain']",True,"[211527, 21189]","['C', 'A']"
140,"['1-211527-C-20.wav', '1-26143-A-21.wav']",1,"[3, 9]","['crying_baby', 'sneezing']",True,"[211527, 26143]","['C', 'A']"
141,"['1-211527-C-20.wav', '1-57163-A-38.wav']",1,"[3, 1]","['crying_baby', 'clock_tick']",True,"[211527, 57163]","['C', 'A']"
142,"['1-211527-C-20.wav', '1-17808-A-12.wav']",1,"[3, 2]","['crying_baby', 'crackling_fire']",True,"[211527, 17808]","['C', 'A']"
143,"['1-211527-C-20.wav', '1-172649-D-40.wav']",1,"[3, 5]","['crying_baby', 'helicopter']",True,"[211527, 172649]","['C', 'D']"
144,"['1-21189-A-10.wav', '1-46272-A-12.wav']",1,"[6, 2]","['rain', 'crackling_fire']",True,"[21189, 46272]","['A', 'A']"
145,"['1-21189-A-10.wav', '1-60997-B-20.wav']",1,"[6, 3]","['rain', 'crying_baby']",True,"[21189, 60997]","['A', 'B']"
146,"['1-21189-A-10.wav', '1-172649-A-40.wav']",1,"[6, 5]","['rain', 'helicopter']",True,"[21189, 172649]","['A', 'A']"
147,"['1-21189-A-10.wav', '1-22694-A-20.wav']",1,"[6, 3]","['rain', 'crying_baby']",True,"[21189, 22694]","['A', 'A']"
